,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model
5125,11500,11925.0,5.0,Hatchback,1197.0,Manual,2018.0,Volkswagen,Polo
5126,3695,69860.0,5.0,Hatchback,1596.0,Manual,2008.0,Ford,Focus
5127,6666,38712.0,3.0,Hatchback,1242.0,Manual,2016.0,Fiat,500
5128,9500,22312.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta
5129,12295,369.0,5.0,Hatchback,898.0,Manual,2019.0,Renault,Captur
5131,50990,5795.0,5.0,4x4,2993.0,Automatic,2019.0,BMW,X5
5132,32941,4158.0,5.0,4x4,2199.0,Automatic,2019.0,Hyundai,Santa
5133,12590,45369.0,5.0,4x4,1598.0,Manual,2015.0,Nissan,X-Trail
5134,51500,33601.0,5.0,4x4,4000.0,Automatic,2018.0,Audi,Q7
5135,20495,9216.0,5.0,4x4,1998.0,Manual,2018.0,Mazda,CX-5
5136,19986,4331.0,5.0,4x4,1598.0,Manual,2019.0,Audi,Q2
5138,30500,16500.0,5.0,4x4,2000.0,Automatic,2018.0,Land-Rover,Discovery-Sport
5139,16965,43804.0,5.0,4x4,1597.0,Manual,2017.0,Honda,CR-V
5140,11295,81980.0,5.0,Estate,1995.0,Manual,2016.0,BMW,5
5141,8149,74330.0,5.0,Estate,2191.0,Manual,2015.0,Mazda,6
5142,15495,100284.0,5.0,Estate,2967.0,Automatic,2013.0,Audi,Q7
5143,24980,3831.0,5.0,Estate,2000.0,Automatic,2019.0,Skoda,Karoq
5144,13995,16686.0,5.0,Estate,998.0,Manual,2017.0,Kia,Stonic
5145,22916,6805.0,5.0,Estate,1950.0,Manual,2018.0,Mercedes-Benz,E
5146,18799,4770.0,5.0,Estate,1498.0,Manual,2019.0,Skoda,Octavia
5147,18998,11446.0,5.0,Estate,1995.0,Automatic,2019.0,Ford,Focus
5148,12998,71521.0,5.0,Estate,1995.0,Automatic,2016.0,Kia,Sportage
5149,12350,57616.0,5.0,Estate,1995.0,Manual,2016.0,BMW,X1
5150,9999,59000.0,2.0,Coupe,1984.0,Manual,2010.0,Audi,TT
5151,25989,43052.0,2.0,Coupe,2000.0,Automatic,2017.0,Mercedes-Benz,E
5152,790,90000.0,3.0,Coupe,1360.0,Manual,2006.0,Citroen,C4
5153,27950,73000.0,2.0,Coupe,3436.0,Automatic,2013.0,Porsche,Cayman
5154,6495,124876.0,4.0,Coupe,1968.0,Automatic,2013.0,Volkswagen,CC
5155,39000,366.0,2.0,Coupe,2261.0,Automatic,2019.0,Ford,Mustang
5156,5995,77066.0,2.0,Coupe,1984.0,Manual,2007.0,Audi,TT
5158,20000,5260.0,2.0,Coupe,1998.0,Manual,2018.0,Toyota,GT86
5159,7710,30905.0,3.0,Coupe,1956.0,Manual,2015.0,Vauxhall,GTC
5160,19000,33080.0,2.0,Convertible,2143.0,Automatic,2016.0,Mercedes-Benz,E
5161,3000,70200.0,2.0,Convertible,1600.0,Manual,2012.0,Peugeot,207
5162,6999,61295.0,2.0,Convertible,1598.0,Manual,2013.0,Mini,Convertible
5163,5500,79909.0,2.0,Convertible,1798.0,Manual,2009.0,Audi,TT
5164,10499,20611.0,2.0,Convertible,1499.0,Manual,2016.0,Mini,Convertible
5165,5895,76271.0,2.0,Convertible,1995.0,Automatic,2011.0,BMW,1
5166,17600,34000.0,2.0,Convertible,1395.0,Manual,2016.0,Audi,A3
5167,113950,15000.0,2.0,Convertible,4497.0,Automatic,2013.0,Ferrari,458
5168,8700,50000.0,2.0,Convertible,1798.0,Manual,2012.0,Audi,TT
5169,27395,30964.0,3.0,Convertible,1999.0,Automatic,2017.0,Land-Rover,Range
5170,6495,39477.0,5.0,MPV,1598.0,Manual,2013.0,Renault,Scenic
5171,3495,106000.0,5.0,MPV,1461.0,Manual,2012.0,Nissan,Note
5172,2499,130000.0,5.0,MPV,1461.0,Manual,2010.0,Nissan,Note
5173,12950,9761.0,5.0,MPV,1598.0,Manual,2017.0,Volkswagen,Golf
5174,10499,18510.0,5.0,MPV,1499.0,Manual,2017.0,Ford,Grand
5175,6995,39000.0,5.0,MPV,1364.0,Automatic,2015.0,Vauxhall,Meriva
5176,8399,61975.0,5.0,MPV,1560.0,Manual,2016.0,Citroen,C1
5178,7995,39700.0,5.0,MPV,1560.0,Automatic,2014.0,Peugeot,Partner
5179,48999,3212.0,5.0,MPV,1968.0,Manual,2019.0,Volkswagen,Caravelle
5180,2995,92850.0,4.0,Saloon,1896.0,Manual,2009.0,Volkswagen,Jetta
5181,11690,55679.0,4.0,Saloon,1995.0,Automatic,2014.0,BMW,5
5182,11890,29236.0,4.0,Saloon,1395.0,Manual,2016.0,Audi,A4
5183,1495,170000.0,4.0,Saloon,1796.0,Automatic,2003.0,Mercedes-Benz,C
5184,13490,33000.0,4.0,Saloon,1968.0,Manual,2016.0,Audi,A4
5185,64500,33275.0,5.0,Saloon,5900.0,Automatic,2016.0,Aston-Martin,Rapide
5186,6995,74000.0,4.0,Saloon,1984.0,Manual,2013.0,Volvo,S60
5187,19998,15.0,4.0,Saloon,1498.0,Manual,2019.0,Volkswagen,Passat
5188,16250,35592.0,4.0,Saloon,2143.0,Automatic,2015.0,Mercedes-Benz,C
5189,26999,41000.0,4.0,Saloon,5998.0,Automatic,2006.0,Bentley,Continental
5191,14000,2717.0,5.0,Hatchback,1496.0,Manual,2017.0,Toyota,Yaris
5192,6099,48889.0,5.0,Hatchback,1198.0,Manual,2015.0,Nissan,Note
5193,4998,80725.0,5.0,Hatchback,1560.0,Manual,2012.0,Ford,Focus
5194,7995,20948.0,5.0,Hatchback,998.0,Manual,2018.0,Hyundai,I10
5195,3750,90000.0,5.0,Hatchback,1560.0,Manual,2011.0,Ford,Focus
5196,9200,34143.0,5.0,Hatchback,1500.0,Manual,2017.0,Ford,Fiesta
5197,3695,80000.0,5.0,Hatchback,1598.0,Manual,2011.0,Vauxhall,Astra
5199,10298,23421.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,EcoSport
5200,28000,5057.0,5.0,4x4,2000.0,Automatic,2016.0,Land-Rover,Discovery-Sport
5202,59950,42600.0,3.0,4x4,2198.0,Manual,2014.0,Land-Rover,Defender
5203,51990,9616.0,5.0,4x4,1969.0,Manual,2017.0,Volvo,XC90
5204,33999,3320.0,5.0,4x4,2199.0,Automatic,2019.0,Kia,Sorento
5205,24000,10000.0,5.0,4x4,1395.0,Manual,2018.0,Audi,Q2
5206,33200,26500.0,5.0,4x4,1969.0,Manual,2017.0,Volvo,XC90
5207,29995,7000.0,5.0,4x4,1968.0,Manual,2019.0,Audi,Q3
5208,25800,69000.0,5.0,4x4,4999.0,Automatic,2004.0,Mercedes-Benz,G
5209,25500,25300.0,5.0,4x4,1999.0,Automatic,2016.0,Land-Rover,Range
5210,16000,31920.0,5.0,Estate,1600.0,Manual,2018.0,Nissan,X-Trail
5211,10499,16535.0,5.0,Estate,1598.0,Manual,2018.0,Seat,Leon
5212,20000,3986.0,5.0,Estate,1499.0,Automatic,2019.0,BMW,2
5213,19873,9900.0,5.0,Estate,1798.0,Automatic,2018.0,Toyota,Auris
5214,27250,9329.0,5.0,Estate,1968.0,Automatic,2019.0,Audi,Q3
5215,18490,6688.0,5.0,Estate,2000.0,Manual,2019.0,Skoda,Karoq
5216,12275,4124.0,5.0,Estate,999.0,Automatic,2018.0,Skoda,Fabia
5217,55995,29000.0,5.0,Estate,3993.0,Automatic,2018.0,Audi,RS6
5218,11950,3070.0,5.0,Estate,1598.0,Automatic,2017.0,Vauxhall,Astra
5219,31790,7985.0,5.0,Estate,1969.0,Automatic,2019.0,Volvo,XC40
5220,42000,17000.0,2.0,Coupe,3000.0,Automatic,2017.0,Jaguar,F-Type
5222,32995,4999.0,2.0,Coupe,2000.0,Automatic,2019.0,Mercedes-Benz,E
5223,13499,42044.0,2.0,Coupe,2143.0,Automatic,2014.0,Mercedes-Benz,E
5224,8450,68000.0,2.0,Coupe,1968.0,Manual,2013.0,Volkswagen,Scirocco
5225,124950,39540.0,2.0,Coupe,3797.0,Manual,2010.0,Porsche,911
5226,7995,43000.0,2.0,Coupe,1598.0,Manual,2013.0,Peugeot,RCZ
5228,67495,2155.0,2.0,Coupe,3799.0,Automatic,2018.0,Nissan,GT-R
5229,11995,96344.0,3.0,Coupe,4163.0,Manual,2007.0,Audi,S5
5230,4995,77000.0,2.0,Convertible,1798.0,Manual,2010.0,Mazda,MX-5
5231,7990,93500.0,2.0,Convertible,2687.0,Manual,2006.0,Porsche,Boxster
5232,34980,3613.0,2.0,Convertible,1950.0,Manual,2019.0,Mercedes-Benz,E
5233,29250,31837.0,2.0,Convertible,2979.0,Automatic,2016.0,BMW,4
5234,4385,55000.0,2.0,Convertible,1598.0,Manual,2010.0,Mini,Convertible
5235,109900,5365.0,2.0,Convertible,5900.0,Automatic,2015.0,Aston-Martin,Vanquish
5236,15990,46569.0,2.0,Convertible,2993.0,Automatic,2015.0,BMW,4
5237,125950,7520.0,2.0,Convertible,5935.0,Automatic,2017.0,Aston-Martin,Vanquish
5238,5695,43289.0,2.0,Convertible,1598.0,Manual,2008.0,Mini,Convertible
5239,3250,108892.0,2.0,Convertible,1998.0,Manual,2007.0,Saab,9-3
5240,7495,29000.0,5.0,MPV,998.0,Manual,2013.0,Ford,C-Max
5241,1895,82000.0,5.0,MPV,1596.0,Manual,2004.0,Ford,C-Max
5242,4795,66000.0,5.0,MPV,1991.0,Automatic,2010.0,Mercedes-Benz,B
5243,17695,14167.0,5.0,MPV,1499.0,Manual,2019.0,Citroen,C4
5244,27500,12000.0,5.0,MPV,1997.0,Automatic,2018.0,Ds,Ds
5245,9495,39000.0,5.0,MPV,3000.0,Automatic,2005.0,Toyota,Alphard
5246,13000,31890.0,5.0,MPV,1598.0,Manual,2014.0,Volkswagen,Caddy
5247,19990,30747.0,4.0,MPV,1968.0,Automatic,2012.0,Volkswagen,Caravelle
5248,7250,50553.0,5.0,MPV,1560.0,Automatic,2014.0,Citroen,C4
5249,8999,45129.0,5.0,MPV,1596.0,Manual,2017.0,Ford,C-Max
5250,20443,7709.0,4.0,Saloon,1999.0,Manual,2018.0,Jaguar,XE
5251,18290,27621.0,4.0,Saloon,2993.0,Automatic,2016.0,BMW,3
5252,2995,137374.0,4.0,Saloon,2773.0,Automatic,2007.0,Audi,A6
5253,18980,31666.0,4.0,Saloon,1950.0,Manual,2016.0,Mercedes-Benz,E
5254,2295,68000.0,4.0,Saloon,1686.0,Manual,2010.0,Suzuki,Swift
5255,5195,65000.0,4.0,Saloon,1796.0,Automatic,2007.0,Mercedes-Benz,C
5256,20780,15012.0,4.0,Saloon,2000.0,Automatic,2017.0,Mercedes-Benz,E
5257,26444,4077.0,5.0,Saloon,1498.0,Automatic,2019.0,Audi,Q2
5258,13990,25000.0,4.0,Saloon,1968.0,Manual,2015.0,Audi,A6
5259,33950,3000.0,4.0,Saloon,1950.0,Automatic,2019.0,Mercedes-Benz,E
5260,4995,70000.0,5.0,Hatchback,1582.0,Manual,2012.0,Kia,Soul
5261,6547,47902.0,5.0,Hatchback,1198.0,Manual,2016.0,Nissan,Note
5262,10995,30911.0,5.0,Hatchback,1400.0,Manual,2017.0,Volkswagen,Golf
5263,4390,67060.0,5.0,Hatchback,1396.0,Manual,2011.0,Kia,Rio
5264,15998,44428.0,5.0,Hatchback,2993.0,Automatic,2015.0,BMW,3
5265,11495,10.0,3.0,Hatchback,1242.0,Automatic,2019.0,Fiat,500
5266,6998,37627.0,5.0,Hatchback,1248.0,Manual,2016.0,Hyundai,I20
5267,1799,72000.0,5.0,Hatchback,1149.0,Manual,2008.0,Renault,Clio
5269,11995,10199.0,5.0,Hatchback,998.0,Manual,2018.0,Ford,Fiesta
5270,31290,10.0,5.0,4x4,1969.0,Manual,2019.0,Volvo,XC60
5272,4495,97000.0,5.0,4x4,1968.0,Manual,2009.0,Mitsubishi,Outlander
5273,30980,23856.0,5.0,4x4,1969.0,Manual,2017.0,Volvo,XC90
5274,20495,5500.0,5.0,4x4,1598.0,Automatic,2019.0,Kia,Sportage
5275,40245,10219.0,5.0,4x4,2967.0,Automatic,2019.0,Volkswagen,Touareg
5276,7995,92430.0,5.0,4x4,2199.0,Automatic,2010.0,Kia,Sorento
5278,24365,3578.0,5.0,4x4,1598.0,Manual,2019.0,Audi,Q2
5279,32000,123.0,5.0,4x4,1995.0,Automatic,2019.0,BMW,X2
5280,29626,5580.0,5.0,Estate,2000.0,Automatic,2019.0,Jaguar,E-Pace
5281,24850,2500.0,5.0,Estate,1500.0,Manual,2019.0,Audi,Q3
5282,9899,84000.0,5.0,Estate,1998.0,Manual,2016.0,Mini,Clubman
5283,21999,5498.0,5.0,Estate,1700.0,Manual,2019.0,Nissan,X-Trail
5284,6450,118536.0,5.0,Estate,1968.0,Manual,2012.0,Audi,A4
5285,27499,5052.0,5.0,Estate,2000.0,Automatic,2019.0,Volkswagen,Tiguan
5287,9388,85680.0,5.0,Estate,1998.0,Manual,2014.0,Toyota,RAV
5288,9950,37965.0,5.0,Estate,1598.0,Manual,2016.0,Toyota,Avensis
5289,11998,31889.0,5.0,Estate,1560.0,Manual,2016.0,Citroen,C4
5290,9495,47536.0,2.0,Coupe,1968.0,Manual,2011.0,Audi,TT
5291,22980,4481.0,2.0,Coupe,1995.0,Automatic,2019.0,BMW,2
5292,8249,24450.0,3.0,Coupe,1598.0,Manual,2013.0,Mini,Paceman
5293,34980,15554.0,2.0,Coupe,2996.0,Automatic,2016.0,Mercedes-Benz,C
5294,78500,25669.0,2.0,Coupe,5900.0,Automatic,2011.0,Aston-Martin,DBS
5295,28950,36755.0,2.0,Coupe,2706.0,Automatic,2014.0,Porsche,Cayman
5296,27900,5012.0,3.0,Coupe,3700.0,Manual,2019.0,Nissan,370Z
5297,25998,21.0,2.0,Coupe,1984.0,Automatic,2019.0,Audi,A5
5299,28999,2553.0,2.0,Coupe,2000.0,Automatic,2019.0,Mercedes-Benz,E
5300,33980,1585.0,2.0,Convertible,2987.0,Manual,2018.0,Mercedes-Benz,E
5301,18998,29302.0,2.0,Convertible,2143.0,Automatic,2016.0,Mercedes-Benz,SLC
5302,49750,1560.0,2.0,Convertible,3000.0,Automatic,2019.0,Mercedes-Benz,SL
5303,3850,77000.0,2.0,Convertible,2171.0,Manual,2004.0,BMW,Z4
5304,20993,37000.0,2.0,Convertible,4244.0,Manual,2002.0,Maserati,Spyder
5305,8000,41250.0,2.0,Convertible,1598.0,Manual,2015.0,Mini,Convertible
5306,32495,14000.0,4.0,Convertible,3600.0,Automatic,2018.0,Jeep,Wrangler
5307,29980,9782.0,2.0,Convertible,1950.0,Manual,2019.0,Mercedes-Benz,C
5309,17780,5587.0,2.0,Convertible,1500.0,Manual,2019.0,Mazda,MX-5
5310,25000,1253.0,5.0,MPV,1199.0,Automatic,2020.0,Citroen,C4
5311,3695,57594.0,5.0,MPV,1598.0,Manual,2010.0,Vauxhall,Zafira
5312,18000,12665.0,5.0,MPV,1600.0,Automatic,2017.0,Nissan,X-Trail
5313,10000,39296.0,5.0,MPV,1499.0,Manual,2016.0,Ford,Grand
5314,11990,7906.0,5.0,MPV,1200.0,Manual,2018.0,Citroen,C3
5315,11290,9941.0,5.0,MPV,1364.0,Manual,2016.0,Vauxhall,Zafira
5316,9150,40000.0,5.0,MPV,1395.0,Manual,2015.0,Volkswagen,Golf
5317,2295,105485.0,5.0,MPV,1598.0,Manual,2012.0,Vauxhall,Zafira
5318,8999,55000.0,5.0,MPV,1995.0,Automatic,2013.0,Vauxhall,Vivaro
5319,14795,6814.0,5.0,MPV,1499.0,Manual,2019.0,Peugeot,Rifter
5320,13495,66200.0,4.0,Saloon,1999.0,Automatic,2016.0,Jaguar,XF
5321,14999,39480.0,4.0,Saloon,1995.0,Automatic,2015.0,BMW,5
5322,14791,49854.0,4.0,Saloon,1598.0,Automatic,2016.0,Mercedes-Benz,C
5323,14995,37000.0,4.0,Saloon,2179.0,Automatic,2015.0,Jaguar,XF
5324,15699,37520.0,4.0,Saloon,1395.0,Manual,2016.0,Audi,A3
5325,4750,86364.0,4.0,Saloon,2996.0,Automatic,2006.0,BMW,3
5326,10349,66175.0,4.0,Saloon,2143.0,Automatic,2012.0,Mercedes-Benz,C
5327,32298,10.0,4.0,Saloon,1395.0,Automatic,2019.0,Volkswagen,Passat
5328,15900,46156.0,4.0,Saloon,2143.0,Automatic,2017.0,Mercedes-Benz,C
5329,49000,100.0,4.0,Saloon,3000.0,Automatic,2019.0,Audi,A8
5330,13990,25.0,5.0,Hatchback,1318.0,Manual,2020.0,Honda,Jazz
5331,18141,15689.0,5.0,Hatchback,1461.0,Automatic,2019.0,Mercedes-Benz,A
5332,9991,14201.0,5.0,Hatchback,1600.0,Automatic,2015.0,Nissan,Juke
5333,5140,41195.0,5.0,Hatchback,999.0,Manual,2015.0,Volkswagen,Up
5334,5698,32271.0,3.0,Hatchback,1242.0,Manual,2014.0,Fiat,500
5335,20950,32000.0,3.0,Hatchback,1984.0,Automatic,2017.0,Volkswagen,Golf
5336,9995,61549.0,5.0,Hatchback,1997.0,Automatic,2015.0,Peugeot,3008
5337,24498,43126.0,4.0,Hatchback,1991.0,Automatic,2014.0,Mercedes-Benz,CLA
5338,3695,69000.0,5.0,Hatchback,1896.0,Manual,2010.0,Skoda,Fabia
5339,12498,7708.0,5.0,Hatchback,998.0,Automatic,2017.0,Suzuki,Sx4
5341,29990,10.0,5.0,4x4,1969.0,Manual,2019.0,Volvo,V90
5342,26500,44181.0,5.0,4x4,1999.0,Automatic,2017.0,Land-Rover,Range
5343,23920,8000.0,5.0,4x4,1499.0,Automatic,2019.0,BMW,X1
5344,15795,2006.0,5.0,4x4,998.0,Manual,2019.0,Hyundai,Kona
5345,16000,19407.0,5.0,4x4,1498.0,Manual,2018.0,Ford,Kuga
5346,13999,3588.0,5.0,4x4,998.0,Manual,2019.0,Hyundai,Kona
5347,58000,5297.0,5.0,4x4,2993.0,Automatic,2019.0,BMW,X5
5348,22224,40210.0,5.0,4x4,1999.0,Automatic,2017.0,Land-Rover,Range
5349,18867,9153.0,5.0,4x4,1591.0,Manual,2019.0,Hyundai,Tucson
5350,11998,8462.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,2008
5351,9698,19352.0,5.0,Estate,1200.0,Manual,2017.0,Peugeot,2008
5352,29995,12026.0,5.0,Estate,1969.0,Manual,2019.0,Volvo,XC60
5353,3295,143868.0,5.0,Estate,3500.0,Automatic,2006.0,Lexus,RX
5354,36844,7026.0,5.0,Estate,1999.0,Automatic,2019.0,Land-Rover,Discovery-Sport
5355,7150,35641.0,5.0,Estate,1200.0,Manual,2020.0,Peugeot,2008
5356,17990,33704.0,5.0,Estate,1997.0,Manual,2016.0,Ford,Galaxy
5357,42500,17977.0,5.0,Estate,2993.0,Automatic,2019.0,Land-Rover,Range
5358,16500,498.0,5.0,Estate,1400.0,Manual,2020.0,Suzuki,Vitara
5359,34998,4956.0,5.0,Estate,2199.0,Automatic,2019.0,Hyundai,Santa
5360,41990,23200.0,2.0,Coupe,2500.0,Manual,2017.0,Porsche,718
5361,5495,158105.0,3.0,Coupe,1968.0,Manual,2012.0,Volkswagen,Scirocco
5363,8700,72000.0,2.0,Coupe,2143.0,Manual,2012.0,Mercedes-Benz,C
5364,27992,5151.0,2.0,Coupe,1984.0,Automatic,2019.0,Audi,TT
5366,19980,19250.0,2.0,Coupe,1995.0,Automatic,2017.0,BMW,4
5367,6995,82000.0,2.0,Coupe,2993.0,Automatic,2009.0,BMW,3
5368,187900,1486.0,2.0,Coupe,5200.0,Automatic,2019.0,Aston-Martin,DBS
5369,20480,2087.0,2.0,Coupe,1499.0,Manual,2019.0,BMW,2
5370,17790,34896.0,2.0,Convertible,2100.0,Automatic,2016.0,Mercedes-Benz,SLC
5371,3795,94000.0,2.0,Convertible,1895.0,Manual,2001.0,BMW,Z3
5372,8990,78000.0,2.0,Convertible,1598.0,Automatic,2015.0,Mini,Convertible
5374,25280,4944.0,2.0,Convertible,2143.0,Automatic,2018.0,Mercedes-Benz,C
5375,17499,12149.0,2.0,Convertible,1499.0,Manual,2018.0,BMW,2
5376,2595,84000.0,2.0,Convertible,698.0,Automatic,2005.0,Smart,Roadster
5377,79995,15258.0,2.0,Convertible,4297.0,Automatic,2013.0,Ferrari,California
5378,12450,20000.0,2.0,Convertible,2997.0,Manual,1976.0,Triumph,Stag
5379,5595,74116.0,2.0,Convertible,3498.0,Automatic,2005.0,Mercedes-Benz,SLK
5380,3995,85348.0,5.0,MPV,1560.0,Manual,2011.0,Citroen,C3
5381,9980,40712.0,5.0,MPV,999.0,Manual,2016.0,Ford,C-Max
5382,19495,24835.0,5.0,MPV,1968.0,Manual,2018.0,Seat,Ateca
5383,11495,13595.0,5.0,MPV,1364.0,Manual,2016.0,Vauxhall,Zafira
5384,4790,112354.0,5.0,MPV,1968.0,Manual,2011.0,Volkswagen,Touran
5385,3995,64000.0,5.0,MPV,1368.0,Manual,2009.0,Fiat,Doblo
5386,8995,29300.0,5.0,MPV,1248.0,Manual,2015.0,Fiat,Qubo
5387,10741,61829.0,5.0,MPV,1968.0,Automatic,2014.0,Volkswagen,Sharan
5388,14898,40008.0,5.0,MPV,2497.0,Automatic,2017.0,Hyundai,I800
5389,16899,21375.0,5.0,MPV,1968.0,Automatic,2017.0,Seat,Alhambra
5390,26950,7914.0,4.0,Saloon,1497.0,Automatic,2019.0,Mercedes-Benz,C
5391,24490,27421.0,4.0,Saloon,2987.0,Automatic,2016.0,Mercedes-Benz,E
5393,14999,75348.0,4.0,Saloon,1998.0,Automatic,2016.0,BMW,3
5394,14630,44018.0,4.0,Saloon,1999.0,Automatic,2016.0,Jaguar,XF
5395,8995,91000.0,4.0,Saloon,2987.0,Automatic,2009.0,Mercedes-Benz,E
5396,4475,107000.0,4.0,Saloon,2993.0,Automatic,2006.0,BMW,5
5398,15990,26500.0,4.0,Saloon,1991.0,Automatic,2015.0,Mercedes-Benz,C
5399,26990,2691.0,4.0,Saloon,1969.0,Automatic,2019.0,Volvo,S60
5400,4490,110500.0,5.0,Hatchback,1984.0,Manual,2007.0,Volkswagen,Golf
5401,10810,27179.0,5.0,Hatchback,1598.0,Manual,2017.0,Vauxhall,Astra
5402,6995,54344.0,5.0,Hatchback,1364.0,Manual,2013.0,Toyota,Auris
5403,6998,45775.0,5.0,Hatchback,1390.0,Manual,2012.0,Volkswagen,Golf
5404,11790,7921.0,5.0,Hatchback,2000.0,Manual,2016.0,Mazda,3
5405,16990,27619.0,5.0,Hatchback,1461.0,Automatic,2018.0,Mercedes-Benz,A
5406,2299,72000.0,3.0,Hatchback,998.0,Manual,2008.0,Toyota,Aygo
5407,15690,9729.0,5.0,Hatchback,2000.0,Automatic,2018.0,Skoda,Octavia
5408,11150,16835.0,5.0,Hatchback,1199.0,Manual,2018.0,Citroen,C4
5409,13830,9571.0,5.0,Hatchback,1598.0,Manual,2019.0,Vauxhall,Mokka
5410,20060,21984.0,5.0,4x4,1591.0,Automatic,2017.0,Kia,Sportage
5411,11495,26455.0,5.0,4x4,1685.0,Manual,2017.0,Kia,Sportage
5412,23295,12677.0,5.0,4x4,1969.0,Manual,2019.0,Volvo,V90
5413,4450,129000.0,3.0,4x4,1328.0,Manual,2007.0,Suzuki,Jimny
5414,41990,9773.0,5.0,4x4,1969.0,Manual,2019.0,Volvo,XC90
5415,22485,2500.0,5.0,4x4,1498.0,Manual,2019.0,Volkswagen,Tiguan
5416,14000,69000.0,5.0,4x4,2179.0,Manual,2012.0,Land-Rover,Range
5417,19495,25656.0,5.0,4x4,2191.0,Automatic,2017.0,Mazda,CX-5
5419,49991,1000.0,5.0,4x4,2996.0,Manual,2020.0,Mercedes-Benz,GLC
5420,10290,50796.0,5.0,Estate,1197.0,Manual,2016.0,Skoda,Yeti
5421,15750,51103.0,5.0,Estate,2000.0,Manual,2016.0,Ford,Edge
5422,23498,20601.0,5.0,Estate,1968.0,Manual,2018.0,Volkswagen,Tiguan
5424,15500,9767.0,5.0,Estate,999.0,Manual,2019.0,Skoda,Octavia
5425,1990,94410.0,5.0,Estate,1598.0,Manual,2010.0,Peugeot,207
5426,24695,8073.0,5.0,Estate,2000.0,Automatic,2018.0,Skoda,Kodiaq
5428,27995,76180.0,5.0,Estate,3000.0,Automatic,2015.0,Porsche,Cayenne
5429,18495,18391.0,5.0,Estate,1395.0,Manual,2017.0,Audi,Q2
5430,19490,22901.0,2.0,Coupe,2979.0,Automatic,2016.0,BMW,2
5431,16940,42591.0,2.0,Coupe,2993.0,Automatic,2016.0,BMW,4
5435,68995,2740.0,2.0,Coupe,3799.0,Automatic,2019.0,Nissan,GT-R
5436,23480,5822.0,2.0,Coupe,2000.0,Automatic,2017.0,Mercedes-Benz,C
5437,69950,8698.0,2.0,Coupe,4735.0,Automatic,2016.0,Aston-Martin,Vantage
5438,4990,55000.0,3.0,Coupe,1997.0,Manual,2010.0,Volvo,C30
5439,15998,10953.0,2.0,Coupe,1499.0,Automatic,2016.0,BMW,2
5440,2795,35308.0,2.0,Convertible,1499.0,Manual,2008.0,Mitsubishi,Colt
5441,29995,44000.0,2.0,Convertible,5000.0,Automatic,2013.0,Jaguar,XK
5442,3250,65127.0,2.0,Convertible,1598.0,Manual,2006.0,Mini,Convertible
5443,3490,130000.0,2.0,Convertible,2979.0,Manual,2005.0,BMW,Z4
5444,6990,39000.0,2.0,Convertible,1798.0,Automatic,2009.0,Audi,A3
5445,9000,108565.0,2.0,Convertible,2198.0,Manual,2002.0,Vauxhall,VX220
5446,1985,103000.0,2.0,Convertible,1995.0,Automatic,2002.0,BMW,3
5447,8984,98145.0,2.0,Convertible,2960.0,Automatic,1990.0,Mercedes-Benz,SL
5448,23950,22711.0,2.0,Convertible,1991.0,Automatic,2017.0,Mercedes-Benz,C
5449,3750,68936.0,2.0,Convertible,1995.0,Manual,2005.0,BMW,Z4
5450,8995,47000.0,5.0,MPV,1596.0,Manual,2013.0,Ford,S-Max
5451,13880,15659.0,5.0,MPV,1968.0,Manual,2016.0,Skoda,Yeti
5452,14999,53195.0,5.0,MPV,1997.0,Manual,2016.0,Ford,S-Max
5453,6495,34000.0,5.0,MPV,2400.0,Manual,2004.0,Toyota,Estima
5454,11299,17158.0,5.0,MPV,1364.0,Manual,2017.0,Vauxhall,Zafira
5455,9995,73000.0,5.0,MPV,1968.0,Manual,2014.0,Seat,Alhambra
5456,7999,10580.0,5.0,MPV,1461.0,Manual,2015.0,Renault,Scenic
5457,18000,26901.0,5.0,MPV,1997.0,Automatic,2018.0,Ford,Galaxy
5458,5995,37000.0,5.0,MPV,1560.0,Manual,2013.0,Peugeot,Partner
5459,24999,10961.0,5.0,MPV,1995.0,Automatic,2019.0,Ford,Galaxy
5460,9599,63245.0,4.0,Saloon,1968.0,Manual,2015.0,Volkswagen,Passat
5462,28990,350.0,4.0,Saloon,1969.0,Automatic,2019.0,Volvo,S90
5463,14750,23685.0,4.0,Saloon,1991.0,Automatic,2014.0,Mercedes-Benz,E
5464,18690,30007.0,4.0,Saloon,1950.0,Automatic,2017.0,Mercedes-Benz,E
5465,14499,17881.0,4.0,Saloon,1968.0,Automatic,2017.0,Volkswagen,Passat
5466,15000,49440.0,4.0,Saloon,2143.0,Automatic,2014.0,Mercedes-Benz,E
5467,37000,1255.0,4.0,Saloon,2000.0,Automatic,2020.0,Jaguar,XE
5468,32490,110.0,4.0,Saloon,3000.0,Automatic,2019.0,BMW,5
5470,8998,10111.0,5.0,Hatchback,1242.0,Manual,2017.0,Ford,Fiesta
5471,12698,7906.0,5.0,Hatchback,1499.0,Manual,2016.0,Ford,Focus
5472,17899,10.0,5.0,Hatchback,1300.0,Manual,2020.0,Nissan,Qashqai
