,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model
2092,14850,9753.0,5.0,Hatchback,1364.0,Automatic,2018.0,Vauxhall,Mokka
2093,11200,43658.0,5.0,Hatchback,1200.0,Manual,2016.0,Nissan,Qashqai
2094,6950,70000.0,5.0,Hatchback,1598.0,Manual,2016.0,Skoda,Octavia
2095,9395,48000.0,5.0,Hatchback,1598.0,Manual,2014.0,Audi,A3
2096,32998,3404.0,5.0,Hatchback,1984.0,Manual,2019.0,Volkswagen,T-Roc
2097,7295,69836.0,5.0,Hatchback,1598.0,Manual,2016.0,Suzuki,Sx4
2098,12250,11350.0,5.0,Hatchback,998.0,Manual,2018.0,Ford,Fiesta
2099,16490,23015.0,5.0,Hatchback,1197.0,Manual,2018.0,Nissan,Qashqai
2100,17500,6044.0,5.0,Hatchback,1500.0,Manual,2019.0,Ford,Fiesta
2101,9298,24888.0,5.0,Hatchback,1686.0,Manual,2015.0,Vauxhall,Mokka
2102,3495,92000.0,5.0,Hatchback,2204.0,Manual,2010.0,Honda,Civic
2104,5950,61000.0,5.0,Hatchback,998.0,Manual,2014.0,Ford,Focus
2105,8995,16500.0,5.0,Hatchback,1398.0,Automatic,2015.0,Vauxhall,Corsa
2106,8495,100.0,5.0,Hatchback,998.0,Manual,2019.0,Hyundai,I10
2107,16100,1898.0,5.0,Hatchback,1199.0,Manual,2019.0,Vauxhall,Crossland
2108,11350,21198.0,5.0,Hatchback,1597.0,Manual,2017.0,Honda,Civic
2109,8100,6205.0,5.0,Hatchback,1198.0,Manual,2016.0,Ford,KA
2110,10000,14500.0,3.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta
2113,9998,28548.0,5.0,Hatchback,1329.0,Manual,2017.0,Toyota,Yaris
2114,12795,3700.0,5.0,Hatchback,999.0,Manual,2019.0,Nissan,Micra
2115,18797,5946.0,5.0,Hatchback,1999.0,Manual,2018.0,Ford,Focus
2116,23440,9938.0,5.0,Hatchback,1600.0,Automatic,2019.0,Mercedes-Benz,GLA
2117,6990,27000.0,5.0,Hatchback,1461.0,Manual,2016.0,Renault,Clio
2118,12498,18410.0,5.0,Hatchback,1364.0,Manual,2019.0,Vauxhall,Mokka
2119,6298,43539.0,5.0,Hatchback,1242.0,Manual,2014.0,Ford,Fiesta
2120,5795,87000.0,5.0,Hatchback,1997.0,Automatic,2013.0,Ford,Mondeo
2121,2000,82000.0,3.0,Hatchback,1242.0,Manual,2006.0,Ford,Fiesta
2122,9000,12952.0,5.0,Hatchback,898.0,Manual,2018.0,Renault,Clio
2123,3995,54000.0,3.0,Hatchback,1200.0,Manual,2013.0,Ford,KA
2124,3699,58340.0,5.0,Hatchback,1364.0,Manual,2009.0,Vauxhall,Corsa
2125,9313,12113.0,5.0,Hatchback,1199.0,Manual,2017.0,Peugeot,308
2126,10798,11843.0,5.0,Hatchback,998.0,Manual,2016.0,Ford,Fiesta
2127,3995,35617.0,5.0,Hatchback,1248.0,Manual,2013.0,Hyundai,I10
2128,13099,8338.0,5.0,Hatchback,1499.0,Manual,2018.0,Peugeot,308
2129,22319,22150.0,5.0,Hatchback,2000.0,Automatic,2017.0,Land-Rover,Range
2130,16500,1324.0,5.0,Hatchback,999.0,Manual,2019.0,Ford,Focus
2131,18797,10483.0,5.0,Hatchback,1995.0,Manual,2018.0,BMW,4
2132,5575,21680.0,5.0,Hatchback,999.0,Manual,2016.0,Renault,Twingo
2133,17999,20904.0,5.0,Hatchback,1798.0,Automatic,2015.0,Audi,A3
2134,13999,11380.0,5.0,Hatchback,1968.0,Manual,2017.0,Volkswagen,Golf
2135,13500,9392.0,5.0,Hatchback,1560.0,Manual,2018.0,Vauxhall,Grandland
2136,10695,64000.0,5.0,Hatchback,1995.0,Manual,2015.0,BMW,1
2137,7299,37044.0,5.0,Hatchback,1241.0,Manual,2015.0,Ford,Fiesta
2138,10250,31510.0,5.0,Hatchback,1197.0,Manual,2017.0,Nissan,Juke
2139,13295,3425.0,5.0,Hatchback,1598.0,Automatic,2017.0,Nissan,Juke
2140,2995,40000.0,5.0,Hatchback,1248.0,Automatic,2010.0,Hyundai,I10
2141,8998,43623.0,5.0,Hatchback,999.0,Manual,2016.0,Ford,Focus
2143,10798,8801.0,5.0,Hatchback,998.0,Manual,2016.0,Ford,Fiesta
2144,13850,50.0,5.0,Hatchback,998.0,Manual,2019.0,Kia,Rio
2145,10995,4097.0,5.0,Hatchback,1398.0,Manual,2019.0,Vauxhall,Corsa
2147,8200,12799.0,5.0,Hatchback,998.0,Automatic,2017.0,Toyota,Aygo
2148,4695,78000.0,5.0,Hatchback,1248.0,Manual,2014.0,Vauxhall,Corsa
2149,11990,20000.0,5.0,Hatchback,1968.0,Manual,2012.0,Audi,A3
2150,9295,56000.0,5.0,Hatchback,1498.0,Manual,2016.0,Ford,Focus
2152,16000,564.0,5.0,Hatchback,1500.0,Manual,2019.0,Vauxhall,Insignia
2153,11699,15483.0,5.0,Hatchback,1199.0,Manual,2019.0,Vauxhall,Crossland
2154,23990,500.0,5.0,Hatchback,1998.0,Manual,2019.0,Hyundai,I30
2155,19998,7960.0,5.0,Hatchback,1395.0,Automatic,2017.0,Audi,A3
2156,12000,5099.0,5.0,Hatchback,998.0,Manual,2018.0,Ford,Fiesta
2157,2295,111175.0,5.0,Hatchback,2184.0,Manual,2011.0,Mazda,3
2158,15149,59436.0,3.0,Hatchback,1984.0,Manual,2014.0,Volkswagen,Golf
2159,2995,104000.0,5.0,Hatchback,1388.0,Manual,2009.0,Ford,Fiesta
2160,11500,24585.0,5.0,Hatchback,1197.0,Manual,2016.0,Nissan,Qashqai
2161,15495,7802.0,5.0,Hatchback,1499.0,Manual,2019.0,Peugeot,308
2162,11495,16209.0,5.0,Hatchback,1399.0,Manual,2018.0,Vauxhall,Astra
2163,33499,33916.0,5.0,Hatchback,2457.0,Manual,2012.0,Subaru,Impreza
2164,13990,22789.0,5.0,Hatchback,1395.0,Automatic,2015.0,Audi,A1
2165,10995,39000.0,5.0,Hatchback,1797.0,Automatic,2014.0,Toyota,Auris
2166,5495,37466.0,5.0,Hatchback,998.0,Manual,2017.0,Peugeot,108
2167,11000,43974.0,5.0,Hatchback,1969.0,Manual,2017.0,Volvo,V40
2168,1395,100000.0,5.0,Hatchback,1240.0,Automatic,2005.0,Nissan,Micra
2169,7999,32531.0,5.0,Hatchback,1500.0,Manual,2017.0,Renault,Clio
2170,10172,31558.0,5.0,Hatchback,1197.0,Manual,2017.0,Volkswagen,Polo
2171,19436,1570.0,5.0,Hatchback,1498.0,Manual,2019.0,Volkswagen,Golf
2172,6827,29681.0,5.0,Hatchback,1242.0,Manual,2015.0,Ford,Fiesta
2173,7140,3898.0,5.0,Hatchback,998.0,Manual,2017.0,Hyundai,I10
2174,11998,7210.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta
2175,9995,15907.0,5.0,Hatchback,998.0,Manual,2016.0,Ford,Fiesta
2176,3795,82000.0,5.0,Hatchback,1598.0,Manual,2008.0,Nissan,Qashqai
2177,11500,15005.0,5.0,Hatchback,1500.0,Manual,2019.0,Renault,Captur
2178,9195,9999.0,3.0,Hatchback,1398.0,Manual,2019.0,Vauxhall,Corsa
2179,10999,21827.0,5.0,Hatchback,1200.0,Manual,2018.0,Vauxhall,Crossland
2180,10999,4006.0,5.0,Hatchback,1193.0,Automatic,2019.0,Mitsubishi,Mirage
2181,14698,14689.0,5.0,Hatchback,1598.0,Manual,2019.0,Kia,Ceed
2182,10491,1860.0,3.0,Hatchback,1398.0,Manual,2019.0,Vauxhall,Corsa
2183,13500,11664.0,5.0,Hatchback,1969.0,Manual,2018.0,Volvo,V40
2184,9499,15752.0,5.0,Hatchback,1198.0,Manual,2017.0,Nissan,Pulsar
2185,1695,62840.0,3.0,Hatchback,1328.0,Manual,2007.0,Suzuki,Swift
2186,8800,42000.0,5.0,Hatchback,1597.0,Manual,2016.0,Honda,Civic
2187,7494,51000.0,5.0,Hatchback,1582.0,Manual,2016.0,Hyundai,I30
2189,10080,57127.0,5.0,Hatchback,1595.0,Automatic,2014.0,Mercedes-Benz,B
2190,7998,28933.0,5.0,Hatchback,1396.0,Manual,2016.0,Hyundai,IX20
2191,8549,60309.0,5.0,Hatchback,1995.0,Manual,2014.0,BMW,1
2192,8670,16893.0,5.0,Hatchback,1199.0,Manual,2019.0,Citroen,C3
2193,12998,10.0,5.0,Hatchback,1199.0,Manual,2020.0,Citroen,C3
2195,9549,32917.0,5.0,Hatchback,1499.0,Manual,2015.0,Ford,Focus
2196,7199,60711.0,5.0,Hatchback,1596.0,Manual,2015.0,Ford,Focus
2197,7890,20000.0,5.0,Hatchback,1242.0,Manual,2017.0,Suzuki,Ignis
2198,10695,8990.0,3.0,Hatchback,1199.0,Manual,2018.0,Ds,Ds
2199,5990,31000.0,3.0,Hatchback,1199.0,Manual,2017.0,Citroen,C1
2200,6750,60234.0,5.0,Hatchback,1598.0,Manual,2011.0,Mini,Countryman
2201,2295,91300.0,3.0,Hatchback,1242.0,Manual,2009.0,Fiat,500
2202,14499,63332.0,5.0,Hatchback,1968.0,Manual,2016.0,Audi,A5
2203,12000,11000.0,5.0,Hatchback,2000.0,Automatic,2017.0,Mazda,3
2204,12990,5358.0,5.0,Hatchback,1199.0,Automatic,2019.0,Citroen,C3
2205,5740,42529.0,5.0,Hatchback,1329.0,Automatic,2011.0,Toyota,Yaris
2206,12498,2951.0,5.0,Hatchback,1461.0,Manual,2019.0,Renault,Captur
2208,13490,6750.0,5.0,Hatchback,1399.0,Manual,2018.0,Vauxhall,Astra
2209,15000,15891.0,3.0,Hatchback,1500.0,Manual,2018.0,Ford,Fiesta
2210,12995,10000.0,5.0,Hatchback,1461.0,Manual,2019.0,Renault,Captur
2211,12999,29676.0,5.0,Hatchback,1000.0,Manual,2017.0,Volkswagen,Golf
2212,8299,52484.0,5.0,Hatchback,1598.0,Manual,2016.0,Vauxhall,Insignia
2213,9800,26329.0,5.0,Hatchback,898.0,Manual,2017.0,Nissan,Micra
2214,590,157000.0,5.0,Hatchback,1360.0,Manual,2007.0,Peugeot,206
2215,8491,53123.0,5.0,Hatchback,1461.0,Manual,2016.0,Nissan,Juke
2216,4995,82275.0,5.0,Hatchback,1798.0,Manual,2012.0,Honda,Civic
2217,8998,5297.0,5.0,Hatchback,1398.0,Manual,2017.0,Vauxhall,Corsa
2218,8399,38427.0,5.0,Hatchback,1200.0,Manual,2015.0,Nissan,Juke
2219,8000,28340.0,5.0,Hatchback,1560.0,Manual,2016.0,Peugeot,208
2220,13143,23136.0,5.0,Hatchback,999.0,Manual,2017.0,Audi,A3
2221,14750,29271.0,5.0,Hatchback,1395.0,Manual,2017.0,Audi,A1
2222,6999,11655.0,5.0,Hatchback,1396.0,Manual,2015.0,Hyundai,IX20
2223,9495,3000.0,5.0,Hatchback,1248.0,Manual,2019.0,Hyundai,I10
2224,12249,21912.0,3.0,Hatchback,998.0,Manual,2018.0,Ford,Fiesta
2225,10349,13495.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta
2226,14501,12750.0,5.0,Hatchback,1364.0,Manual,2019.0,Vauxhall,Mokka
2227,8995,3800.0,5.0,Hatchback,1200.0,Manual,2017.0,Citroen,C3
2228,17570,3283.0,5.0,Hatchback,1000.0,Automatic,2019.0,Ford,EcoSport
2229,5995,66000.0,5.0,Hatchback,1560.0,Manual,2013.0,Ford,Focus
2230,8995,22110.0,5.0,Hatchback,998.0,Manual,2016.0,Ford,Fiesta
2231,12900,47281.0,5.0,Hatchback,1400.0,Manual,2017.0,Volkswagen,Golf
2232,4499,56143.0,3.0,Hatchback,1229.0,Manual,2013.0,Vauxhall,Corsa
2233,14190,927.0,5.0,Hatchback,1199.0,Manual,2019.0,Citroen,C3
2234,14469,97872.0,5.0,Hatchback,1798.0,Automatic,2017.0,Toyota,Prius
2235,16499,28810.0,5.0,Hatchback,1968.0,Manual,2016.0,Audi,A3
2236,10349,21487.0,5.0,Hatchback,1598.0,Automatic,2017.0,Nissan,Juke
2237,7770,11634.0,5.0,Hatchback,999.0,Manual,2017.0,Seat,Ibiza
2239,15694,43396.0,5.0,Hatchback,1461.0,Manual,2018.0,Mercedes-Benz,A
2240,4495,77000.0,5.0,Hatchback,1396.0,Manual,2012.0,Hyundai,I30
2241,11795,5861.0,5.0,Hatchback,1339.0,Manual,2017.0,Honda,Civic
2242,12769,27462.0,5.0,Hatchback,1500.0,Automatic,2017.0,Volvo,V40
2243,8700,9957.0,3.0,Hatchback,1242.0,Automatic,2017.0,Fiat,500
2244,25849,9922.0,5.0,Hatchback,2998.0,Automatic,2019.0,BMW,1
2245,17995,10802.0,5.0,Hatchback,1496.0,Manual,2018.0,Ford,Focus
2246,9400,29989.0,5.0,Hatchback,1461.0,Manual,2017.0,Nissan,Juke
2248,5130,76151.0,5.0,Hatchback,998.0,Manual,2013.0,Ford,Fiesta
2249,5298,22036.0,3.0,Hatchback,998.0,Manual,2016.0,Citroen,C1
2250,11299,17103.0,5.0,Hatchback,1461.0,Manual,2019.0,Renault,Captur
2251,14590,8000.0,5.0,Hatchback,999.0,Manual,2019.0,Volkswagen,Polo
2252,4380,98600.0,5.0,Hatchback,1956.0,Manual,2013.0,Vauxhall,Astra
2253,10137,17670.0,5.0,Hatchback,1199.0,Manual,2019.0,Peugeot,208
2254,10320,31942.0,5.0,Hatchback,1197.0,Automatic,2016.0,Volkswagen,Polo
2255,10990,14150.0,5.0,Hatchback,1329.0,Manual,2016.0,Toyota,Yaris
2256,8995,45895.0,5.0,Hatchback,1598.0,Manual,2017.0,Vauxhall,Astra
2257,13999,61206.0,5.0,Hatchback,1968.0,Manual,2016.0,Volkswagen,Golf
2258,2390,99947.0,5.0,Hatchback,1296.0,Manual,2008.0,Toyota,Yaris
2259,5698,26119.0,5.0,Hatchback,998.0,Manual,2014.0,Toyota,Aygo
2260,12498,13237.0,5.0,Hatchback,1364.0,Manual,2019.0,Vauxhall,Mokka
2261,12990,10384.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus
2262,19500,14374.0,5.0,Hatchback,1968.0,Manual,2018.0,Volkswagen,Golf
2263,11900,14711.0,5.0,Hatchback,1500.0,Manual,2019.0,Renault,Captur
2264,17920,21939.0,5.0,Hatchback,2979.0,Automatic,2014.0,BMW,1
2265,13398,14274.0,5.0,Hatchback,999.0,Manual,2019.0,Skoda,Octavia
2266,7574,17979.0,5.0,Hatchback,1199.0,Manual,2017.0,Peugeot,208
2267,26944,6000.0,5.0,Hatchback,1300.0,Automatic,2020.0,Mercedes-Benz,A
2268,8998,30053.0,5.0,Hatchback,999.0,Manual,2017.0,Volkswagen,Polo
2269,3995,109900.0,5.0,Hatchback,1500.0,Manual,2009.0,Nissan,Qashqai
2270,13798,17662.0,5.0,Hatchback,999.0,Manual,2019.0,Seat,Arona
2271,13995,366.0,5.0,Hatchback,875.0,Manual,2020.0,Fiat,Panda
2272,7798,21226.0,5.0,Hatchback,1398.0,Manual,2017.0,Vauxhall,Corsa
2273,13500,88.0,5.0,Hatchback,1200.0,Manual,2020.0,Suzuki,Ignis
2274,7995,27014.0,5.0,Hatchback,1598.0,Manual,2011.0,Mini,Countryman
2275,17495,3100.0,5.0,Hatchback,1798.0,Automatic,2019.0,Toyota,Corolla
2276,6870,26215.0,5.0,Hatchback,998.0,Manual,2017.0,Hyundai,I10
2277,19222,3481.0,5.0,Hatchback,999.0,Manual,2019.0,Audi,A1
2278,11699,60143.0,5.0,Hatchback,2143.0,Automatic,2014.0,Mercedes-Benz,A
2279,18999,9.0,5.0,Hatchback,1498.0,Manual,2020.0,Audi,A3
2280,9570,42110.0,5.0,Hatchback,1499.0,Manual,2017.0,Mini,Hatch
2281,6740,61246.0,5.0,Hatchback,1598.0,Manual,2015.0,Seat,Ibiza
2282,8500,19000.0,5.0,Hatchback,898.0,Manual,2015.0,Renault,Captur
2283,7499,9426.0,5.0,Hatchback,998.0,Manual,2018.0,Hyundai,I10
2284,8049,48689.0,5.0,Hatchback,1364.0,Manual,2015.0,Vauxhall,Mokka
2286,2495,99000.0,5.0,Hatchback,1198.0,Manual,2008.0,Volkswagen,Polo
2287,18490,40178.0,3.0,Hatchback,1998.0,Automatic,2017.0,Mini,Hatch
2288,14990,20.0,5.0,Hatchback,1000.0,Manual,2020.0,Seat,Ibiza
2289,13995,4080.0,5.0,Hatchback,1199.0,Automatic,2018.0,Citroen,C3
2290,10890,4901.0,5.0,Hatchback,1199.0,Manual,2019.0,Peugeot,208
2291,1495,93466.0,5.0,Hatchback,1198.0,Manual,2006.0,Skoda,Fabia
2292,4190,50000.0,5.0,Hatchback,1329.0,Manual,2011.0,Toyota,Yaris
2293,9295,12394.0,5.0,Hatchback,1461.0,Manual,2016.0,Nissan,Juke
2294,26950,440.0,3.0,Hatchback,1998.0,Automatic,2019.0,Mini,Hatch
2295,19799,1070.0,5.0,Hatchback,1499.0,Manual,2019.0,Ford,Focus
2296,4375,32000.0,3.0,Hatchback,1242.0,Manual,2014.0,Fiat,500
2297,19995,16103.0,3.0,Hatchback,1968.0,Manual,2017.0,Audi,A3
2298,28888,1500.0,5.0,Hatchback,1968.0,Automatic,2019.0,Audi,A5
2299,13898,23456.0,5.0,Hatchback,1968.0,Manual,2017.0,Skoda,Superb
2300,14850,8619.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus
2301,19500,3000.0,5.0,Hatchback,1500.0,Manual,2019.0,Ford,Focus
2302,2795,110000.0,5.0,Hatchback,1388.0,Manual,2010.0,Ford,Fiesta
2303,19100,1345.0,5.0,Hatchback,1499.0,Manual,2019.0,Mini,Hatch
2304,7699,77357.0,5.0,Hatchback,1560.0,Manual,2014.0,Volvo,V40
2306,6495,18570.0,5.0,Hatchback,1200.0,Manual,2014.0,Peugeot,208
2307,13447,54146.0,5.0,Hatchback,2143.0,Automatic,2014.0,Mercedes-Benz,GLA
2308,8950,17257.0,5.0,Hatchback,898.0,Manual,2017.0,Renault,Clio
2309,18490,32679.0,5.0,Hatchback,1968.0,Automatic,2017.0,Volkswagen,Golf
2310,22498,19572.0,5.0,Hatchback,1999.0,Automatic,2017.0,Land-Rover,Range
2311,10994,12603.0,5.0,Hatchback,1248.0,Manual,2019.0,Hyundai,I20
2312,8991,29123.0,5.0,Hatchback,1197.0,Automatic,2014.0,Renault,Captur
2313,13795,14159.0,5.0,Hatchback,1798.0,Automatic,2017.0,Seat,Leon
2314,25999,43870.0,5.0,Hatchback,1991.0,Automatic,2016.0,Mercedes-Benz,A
2315,990,87351.0,3.0,Hatchback,1229.0,Manual,2005.0,Vauxhall,Corsa
2316,10995,3275.0,5.0,Hatchback,1242.0,Manual,2019.0,Suzuki,Swift
2317,9967,32729.0,5.0,Hatchback,898.0,Manual,2018.0,Renault,Captur
2318,8000,34067.0,5.0,Hatchback,1000.0,Manual,2014.0,Ford,EcoSport
2319,2650,75000.0,3.0,Hatchback,1242.0,Manual,2011.0,Ford,KA
2320,11889,18912.0,5.0,Hatchback,1399.0,Manual,2019.0,Vauxhall,Astra
2321,12495,27000.0,3.0,Hatchback,1598.0,Manual,2017.0,Audi,A1
2322,8150,14314.0,5.0,Hatchback,1398.0,Manual,2018.0,Vauxhall,Corsa
2323,16249,30483.0,3.0,Hatchback,1998.0,Manual,2018.0,Mini,Hatch
2326,8000,24844.0,5.0,Hatchback,1500.0,Manual,2015.0,Ford,Fiesta
2327,8972,64657.0,5.0,Hatchback,1997.0,Manual,2013.0,Ford,Kuga
2328,6995,32000.0,5.0,Hatchback,1597.0,Automatic,2013.0,Ford,Fiesta
2329,2490,92389.0,5.0,Hatchback,1339.0,Manual,2009.0,Honda,Jazz
2330,5895,14344.0,5.0,Hatchback,998.0,Manual,2017.0,Peugeot,108
2331,4995,63377.0,5.0,Hatchback,1598.0,Manual,2013.0,Mazda,3
2332,6195,94321.0,5.0,Hatchback,1560.0,Manual,2013.0,Volvo,V40
2333,13500,6910.0,5.0,Hatchback,1498.0,Manual,2018.0,Honda,Jazz
2334,4850,66000.0,5.0,Hatchback,1198.0,Manual,2011.0,Volkswagen,Polo
2336,12995,7800.0,5.0,Hatchback,1199.0,Automatic,2019.0,Peugeot,308
2337,11250,1000.0,5.0,Hatchback,1000.0,Manual,2020.0,Volkswagen,Up
2338,4995,40000.0,3.0,Hatchback,1242.0,Manual,2015.0,Fiat,500
2339,13698,13140.0,5.0,Hatchback,998.0,Manual,2019.0,Ford,Fiesta
2340,4550,74000.0,5.0,Hatchback,1248.0,Manual,2014.0,Suzuki,Swift
2341,11994,818.0,5.0,Hatchback,1199.0,Manual,2019.0,Peugeot,208
2342,3295,70200.0,3.0,Hatchback,1390.0,Manual,2010.0,Volkswagen,Polo
2343,9294,7678.0,5.0,Hatchback,1398.0,Manual,2019.0,Vauxhall,Corsa
2344,8350,51669.0,5.0,Hatchback,1500.0,Manual,2017.0,Renault,Megane
2345,22498,18294.0,5.0,Hatchback,1984.0,Automatic,2016.0,Volkswagen,Golf
2346,14001,13700.0,5.0,Hatchback,1395.0,Manual,2017.0,Seat,Leon
2347,13395,21644.0,5.0,Hatchback,1499.0,Manual,2018.0,BMW,1
2348,11269,14462.0,5.0,Hatchback,1318.0,Manual,2018.0,Honda,Jazz
2349,12990,31854.0,5.0,Hatchback,1395.0,Automatic,2016.0,Audi,A3
2350,9980,12752.0,3.0,Hatchback,1368.0,Manual,2017.0,Fiat,500
2351,10349,21140.0,5.0,Hatchback,898.0,Manual,2018.0,Renault,Captur
2352,6500,16592.0,5.0,Hatchback,1200.0,Manual,2017.0,Fiat,Panda
2353,6480,64000.0,5.0,Hatchback,1600.0,Manual,2015.0,Ford,Focus
2354,9999,19069.0,5.0,Hatchback,1197.0,Manual,2015.0,Volkswagen,Polo
2355,8500,12950.0,5.0,Hatchback,1200.0,Manual,2017.0,Ford,KA
2356,11995,8940.0,5.0,Hatchback,1197.0,Automatic,2016.0,Volkswagen,Polo
2357,11000,12050.0,3.0,Hatchback,1000.0,Automatic,2017.0,Ford,Fiesta
2358,11990,14580.0,5.0,Hatchback,988.0,Manual,2017.0,Honda,Civic
2359,4490,36000.0,5.0,Hatchback,999.0,Manual,2017.0,Skoda,Citigo
2360,13298,21610.0,5.0,Hatchback,1969.0,Manual,2017.0,Volvo,V40
2361,8699,5073.0,5.0,Hatchback,998.0,Manual,2019.0,Hyundai,I10
2362,5699,46420.0,3.0,Hatchback,1390.0,Manual,2013.0,Seat,Ibiza
2363,7499,60295.0,5.0,Hatchback,1400.0,Manual,2016.0,Vauxhall,Mokka
2364,13500,44000.0,5.0,Hatchback,1598.0,Manual,2016.0,Audi,A3
2365,10699,34296.0,5.0,Hatchback,1969.0,Manual,2017.0,Volvo,V40
2366,8180,29916.0,5.0,Hatchback,1461.0,Manual,2016.0,Renault,Captur
2367,3995,34000.0,3.0,Hatchback,1242.0,Manual,2011.0,Ford,KA
2368,11500,19343.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus
2369,5990,48000.0,5.0,Hatchback,1560.0,Manual,2015.0,Peugeot,308
2370,13000,14014.0,5.0,Hatchback,1000.0,Manual,2017.0,Honda,Civic
2372,13698,5289.0,5.0,Hatchback,1.0,Automatic,2017.0,Nissan,Leaf
2373,11500,46835.0,5.0,Hatchback,2143.0,Manual,2015.0,Mercedes-Benz,A
2374,9699,53759.0,5.0,Hatchback,1390.0,Manual,2014.0,Audi,A1
2375,13000,10.0,5.0,Hatchback,898.0,Manual,2018.0,Renault,Captur
2376,8450,11256.0,5.0,Hatchback,1200.0,Manual,2017.0,Peugeot,208
2377,9300,39000.0,5.0,Hatchback,1560.0,Manual,2016.0,Peugeot,3008
2378,7299,40500.0,5.0,Hatchback,1598.0,Manual,2016.0,Fiat,Tipo
2379,8995,6235.0,5.0,Hatchback,1398.0,Manual,2019.0,Vauxhall,Corsa
2380,13599,52104.0,5.0,Hatchback,1968.0,Manual,2016.0,Volkswagen,Golf
2381,10299,50130.0,5.0,Hatchback,1798.0,Automatic,2014.0,Audi,A3
2382,11499,11465.0,3.0,Hatchback,1500.0,Automatic,2016.0,Mini,Hatch
2383,6449,49000.0,5.0,Hatchback,1197.0,Manual,2015.0,Seat,Ibiza
2384,21992,4444.0,5.0,Hatchback,999.0,Manual,2020.0,Audi,A1
2385,10298,21924.0,5.0,Hatchback,898.0,Manual,2018.0,Renault,Captur
2386,25746,606.0,5.0,Hatchback,1332.0,Automatic,2020.0,Mercedes-Benz,A
2387,6760,5538.0,5.0,Hatchback,999.0,Manual,2018.0,Renault,Twingo
2388,5250,50771.0,5.0,Hatchback,1586.0,Manual,2013.0,Suzuki,SX4
2389,15499,55664.0,5.0,Hatchback,1968.0,Automatic,2016.0,Audi,A5
2390,6000,43233.0,5.0,Hatchback,1248.0,Manual,2017.0,Hyundai,I10
2391,6700,23450.0,3.0,Hatchback,1200.0,Manual,2016.0,Fiat,500
2392,17450,10077.0,5.0,Hatchback,1600.0,Manual,2017.0,Mercedes-Benz,A
2393,27500,2000.0,5.0,Hatchback,1229.0,Automatic,2020.0,Vauxhall,Corsa
2394,3995,70000.0,3.0,Hatchback,1242.0,Manual,2013.0,Fiat,500
2396,4195,82874.0,5.0,Hatchback,898.0,Manual,2015.0,Renault,Twingo
2397,6491,39674.0,3.0,Hatchback,1200.0,Manual,2016.0,Fiat,500
2398,17122,20877.0,5.0,Hatchback,1997.0,Manual,2018.0,Ford,Mondeo
2399,1795,55800.0,5.0,Hatchback,1796.0,Manual,1996.0,Ford,Escort
2400,8498,25014.0,5.0,Hatchback,898.0,Manual,2018.0,Dacia,Sandero
2401,14260,11296.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus
2402,9980,25385.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta
2403,11995,52519.0,5.0,Hatchback,1461.0,Manual,2016.0,Nissan,Qashqai
2404,2895,125000.0,3.0,Hatchback,1995.0,Manual,2010.0,BMW,1
2405,16795,687.0,5.0,Hatchback,1318.0,Automatic,2019.0,Honda,Jazz
2406,10995,19041.0,3.0,Hatchback,1368.0,Automatic,2017.0,Fiat,500
2407,26998,19795.0,5.0,Hatchback,1999.0,Automatic,2017.0,Land-Rover,Discovery-Sport
2408,19298,10084.0,5.0,Hatchback,1461.0,Automatic,2018.0,Mercedes-Benz,A
2409,8498,11066.0,5.0,Hatchback,998.0,Manual,2017.0,Toyota,Aygo
2410,8995,4765.0,3.0,Hatchback,1398.0,Manual,2017.0,Vauxhall,Corsa
2411,17498,1493.0,5.0,Hatchback,1332.0,Manual,2019.0,Renault,Kadjar
2412,10699,20527.0,5.0,Hatchback,1499.0,Manual,2016.0,Ford,Focus
2413,5000,49955.0,5.0,Hatchback,1560.0,Manual,2013.0,Peugeot,308
2414,11400,17494.0,5.0,Hatchback,1400.0,Manual,2017.0,Vauxhall,Mokka
2415,6349,56047.0,3.0,Hatchback,1560.0,Manual,2015.0,Citroen,DS3
2416,12990,6200.0,5.0,Hatchback,999.0,Manual,2019.0,Nissan,Micra
2417,4990,45000.0,3.0,Hatchback,1229.0,Manual,2015.0,Vauxhall,Corsa
2418,9998,22692.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,EcoSport
2419,18295,30157.0,5.0,Hatchback,1995.0,Automatic,2016.0,BMW,3
2420,2490,83000.0,5.0,Hatchback,1398.0,Manual,2009.0,Citroen,C1
2421,15495,20048.0,5.0,Hatchback,1956.0,Manual,2018.0,Vauxhall,Insignia
2422,12491,27000.0,5.0,Hatchback,1498.0,Automatic,2017.0,Ford,Focus
2423,8750,18428.0,5.0,Hatchback,1200.0,Manual,2018.0,Ford,KA
2424,9499,49943.0,5.0,Hatchback,1956.0,Manual,2016.0,Fiat,500X
