,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model,luxury_brand,brand_new,old,sports_car
7270,7500,49058.0,2.0,Convertible,1598.0,Manual,2014.0,Volkswagen,Golf,0,0,0,0
7271,15995,43409.0,2.0,Convertible,1991.0,Manual,2016.0,Mercedes-Benz,SLC,1,0,0,0
7272,21390,10160.0,2.0,Convertible,3000.0,Automatic,2015.0,Mercedes-Benz,E,1,0,0,0
7273,24981,57163.0,2.0,Convertible,2706.0,Manual,2015.0,Porsche,Boxster,1,0,0,0
7274,7450,81000.0,2.0,Convertible,3189.0,Manual,2008.0,Audi,TT,1,0,0,0
7275,10000,9984.0,2.0,Convertible,999.0,Automatic,2017.0,Smart,Fortwo,0,1,0,0
7276,3899,65000.0,2.0,Convertible,1910.0,Manual,2007.0,Saab,9-3,0,0,0,0
7277,43000,38000.0,2.0,Convertible,5998.0,Automatic,2009.0,Bentley,Continental,1,0,0,0
7278,995,82000.0,3.0,Convertible,1597.0,Manual,2004.0,Ford,Streetka,0,0,0,0
7279,10995,53900.0,2.0,Convertible,2143.0,Automatic,2013.0,Mercedes-Benz,SLK,1,0,0,0
7280,29000,42470.0,2.0,Convertible,2979.0,Automatic,2016.0,BMW,4,1,0,0,0
7281,37998,4947.0,2.0,Convertible,2979.0,Automatic,2018.0,BMW,4,1,1,0,0
7282,7275,48772.0,2.0,Convertible,1995.0,Automatic,2009.0,BMW,1,1,0,0,0
7283,29480,13757.0,2.0,Convertible,1497.0,Manual,2019.0,Mercedes-Benz,C,1,0,0,0
7284,4195,49142.0,3.0,Convertible,1242.0,Manual,2013.0,Fiat,500,0,0,0,0
7285,10980,60000.0,2.0,Convertible,2497.0,Automatic,2010.0,BMW,Z4,1,0,0,0
7286,8995,75600.0,2.0,Convertible,4966.0,Automatic,2003.0,Mercedes-Benz,SL,1,0,0,0
7287,15995,14064.0,2.0,Convertible,1998.0,Manual,2017.0,Mazda,MX-5,0,0,0,0
7288,28495,876.0,2.0,Convertible,1998.0,Manual,2020.0,Mazda,MX-5,0,1,0,0
7289,6499,54703.0,2.0,Convertible,1997.0,Manual,2010.0,Volvo,Corvette-C70,0,0,0,0
7290,6200,32701.0,2.0,Convertible,1242.0,Manual,2015.0,Fiat,500,0,0,0,0
7291,995,136000.0,2.0,Convertible,2295.0,Automatic,2000.0,Mercedes-Benz,CLK,1,0,1,0
7292,9000,39353.0,2.0,Convertible,1368.0,Manual,2016.0,Fiat,500,0,0,0,0
7293,36000,25.0,2.0,Convertible,1950.0,Automatic,2019.0,Mercedes-Benz,E,1,1,0,0
7294,26970,17000.0,2.0,Convertible,1950.0,Automatic,2018.0,Mercedes-Benz,E,1,0,0,0
7295,4290,57000.0,2.0,Convertible,1798.0,Manual,2010.0,Mazda,MX-5,0,0,0,0
7296,5500,38000.0,2.0,Convertible,1598.0,Manual,2010.0,Mini,Convertible,0,0,0,0
7297,8990,79448.0,2.0,Convertible,1984.0,Manual,2009.0,Audi,TT,1,0,0,0
7298,11990,57100.0,2.0,Convertible,2993.0,Automatic,2011.0,BMW,3,1,0,0,0
7299,2585,89562.0,2.0,Convertible,1984.0,Manual,2006.0,Volkswagen,EOS,0,0,0,0
7300,28320,7187.0,2.0,Convertible,1497.0,Manual,2019.0,Mercedes-Benz,C,1,1,0,0
7301,6495,61952.0,2.0,Convertible,1598.0,Manual,2014.0,Volkswagen,Golf,0,0,0,0
7302,31280,10562.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,E,1,0,0,0
7303,1795,82565.0,2.0,Convertible,1895.0,Manual,1998.0,BMW,Z3,1,0,0,0
7304,18750,501.0,2.0,Convertible,1499.0,Manual,2019.0,Mini,Convertible,0,1,0,0
7305,38063,12321.0,2.0,Convertible,2979.0,Automatic,2017.0,BMW,4,1,0,0,0
7306,1889,99000.0,2.0,Convertible,1781.0,Manual,2002.0,Audi,TT,1,0,0,0
7307,12995,76567.0,2.0,Convertible,3498.0,Automatic,2013.0,Mercedes-Benz,E,1,0,0,0
7308,1195,110520.0,2.0,Convertible,1461.0,Manual,2006.0,Renault,Megane,0,0,1,0
7309,20990,2894.0,2.0,Convertible,1368.0,Manual,2019.0,Fiat,500,0,1,0,0
7310,27995,12476.0,2.0,Convertible,1950.0,Automatic,2018.0,Mercedes-Benz,E,1,0,0,0
7311,2995,82000.0,2.0,Convertible,1998.0,Automatic,2008.0,Saab,9-3,0,0,0,0
7312,7990,124000.0,2.0,Convertible,3498.0,Automatic,2010.0,Mercedes-Benz,E,1,0,1,0
7313,5399,94000.0,2.0,Convertible,1995.0,Automatic,2010.0,BMW,1,1,0,0,0
7314,8995,63471.0,2.0,Convertible,2143.0,Automatic,2012.0,Mercedes-Benz,SLK,1,0,0,0
7315,30480,7081.0,2.0,Convertible,1950.0,Manual,2018.0,Mercedes-Benz,E,1,1,0,0
7316,7995,58000.0,2.0,Convertible,2497.0,Manual,2009.0,BMW,Z4,1,0,0,0
7317,8750,28000.0,2.0,Convertible,1364.0,Manual,2014.0,Vauxhall,Cascada,0,0,0,0
7318,109090,1620.0,2.0,Convertible,2981.0,Manual,2019.0,Porsche,911,1,1,0,0
7319,99990,11100.0,2.0,Convertible,3855.0,Automatic,2016.0,Ferrari,California,1,0,0,0
7320,34999,26125.0,2.0,Convertible,4700.0,Automatic,2016.0,Mercedes-Benz,SL,1,0,0,0
7321,19988,42512.0,2.0,Convertible,3000.0,Automatic,2015.0,BMW,4,1,0,0,0
7322,6995,33000.0,2.0,Convertible,1242.0,Manual,2013.0,Fiat,500,0,0,0,0
7323,26495,30000.0,2.0,Convertible,2996.0,Automatic,2015.0,Mercedes-Benz,SL,1,0,0,0
7324,12295,53000.0,2.0,Convertible,1796.0,Manual,2011.0,Mercedes-Benz,SLK,1,0,0,0
7325,3995,48634.0,2.0,Convertible,1999.0,Automatic,2010.0,Ford,Focus,0,0,0,0
7326,9500,2500.0,5.0,Convertible,998.0,Manual,2019.0,Peugeot,108,0,1,0,0
7327,69995,12513.0,2.0,Convertible,2981.0,Automatic,2017.0,Porsche,911,1,0,0,0
7328,6988,13000.0,3.0,Convertible,1242.0,Automatic,2013.0,Fiat,500,0,0,0,0
7329,22700,123.0,2.0,Convertible,1995.0,Manual,2019.0,BMW,2,1,1,0,0
7330,7991,90525.0,2.0,Convertible,5000.0,Automatic,2004.0,Mercedes-Benz,SL,1,0,0,0
7331,31990,23000.0,2.0,Convertible,2979.0,Automatic,2016.0,BMW,4,1,0,0,0
7332,16950,3500.0,2.0,Convertible,1496.0,Manual,2019.0,Mazda,MX-5,0,1,0,0
7333,2495,107200.0,2.0,Convertible,2295.0,Automatic,1998.0,Mercedes-Benz,SLK,1,0,1,0
7334,10990,11447.0,2.0,Convertible,1200.0,Automatic,2018.0,Fiat,500,0,0,0,0
7335,3990,65096.0,2.0,Convertible,987.0,Automatic,2003.0,Nissan,Figaro,0,0,0,0
7336,42950,15000.0,2.0,Convertible,3436.0,Manual,2014.0,Porsche,Boxster,1,0,0,0
7337,8750,111700.0,2.0,Convertible,2995.0,Manual,2010.0,Audi,S5,1,0,1,0
7338,29948,53000.0,2.0,Convertible,5998.0,Automatic,2007.0,Bentley,Continental,1,0,0,0
7339,78295,2650.0,2.0,Convertible,5900.0,Automatic,2014.0,Aston-Martin,DB9,1,1,0,0
7340,29948,27000.0,2.0,Convertible,3436.0,Automatic,2012.0,Porsche,Boxster,1,0,0,0
7341,9995,76000.0,2.0,Convertible,3246.0,Manual,2003.0,BMW,3,1,0,0,0
7342,6828,32254.0,2.0,Convertible,1560.0,Manual,2015.0,Citroen,DS3,0,0,0,0
7343,26989,37167.0,2.0,Convertible,3596.0,Automatic,2008.0,Porsche,911,1,0,0,0
7344,33990,22000.0,2.0,Convertible,2000.0,Automatic,2018.0,Jaguar,F-Type,1,0,0,0
7345,5000,90600.0,2.0,Convertible,1798.0,Manual,2011.0,Mazda,MX-5,0,0,0,0
7346,9995,15600.0,2.0,Convertible,1798.0,Manual,2013.0,Mazda,MX-5,0,0,0,0
7347,4495,45000.0,3.0,Convertible,1598.0,Manual,2014.0,Citroen,DS3,0,0,0,0
7348,13695,12772.0,2.0,Convertible,1368.0,Manual,2018.0,Fiat,500,0,0,0,0
7349,5995,109000.0,2.0,Convertible,2993.0,Manual,2009.0,BMW,3,1,0,1,0
7350,3495,44401.0,2.0,Convertible,1386.0,Manual,2008.0,Nissan,Micra,0,0,0,0
7351,17000,48467.0,2.0,Convertible,2143.0,Automatic,2015.0,Mercedes-Benz,SLK,1,0,0,0
7352,4500,129000.0,2.0,Convertible,1995.0,Manual,2010.0,BMW,3,1,0,1,0
7353,7995,25368.0,2.0,Convertible,1798.0,Manual,2010.0,Mazda,MX-5,0,0,0,0
7354,7850,15175.0,5.0,Convertible,1199.0,Manual,2017.0,Peugeot,108,0,0,0,0
7355,11000,40453.0,2.0,Convertible,1500.0,Manual,2016.0,Mazda,MX-5,0,0,0,0
7356,16950,36000.0,2.0,Convertible,5000.0,Automatic,2009.0,Jaguar,XK,1,0,0,0
7357,6995,67182.0,2.0,Convertible,1995.0,Manual,2010.0,BMW,3,1,0,0,0
7358,6999,19897.0,5.0,Convertible,1199.0,Manual,2015.0,Citroen,C1,0,0,0,0
7359,2295,58000.0,2.0,Convertible,1298.0,Manual,2007.0,Daihatsu,Copen,0,0,0,0
7360,4495,112985.0,2.0,Convertible,1984.0,Manual,2008.0,Audi,TT,1,0,1,0
7361,20995,20771.0,2.0,Convertible,3498.0,Automatic,2013.0,Mercedes-Benz,SL,1,0,0,0
7362,6990,59000.0,2.0,Convertible,1796.0,Automatic,2009.0,Mercedes-Benz,CLK,1,0,0,0
7363,106000,16000.0,2.0,Convertible,5935.0,Automatic,2017.0,Aston-Martin,Vanquish,1,0,0,0
7364,81950,25205.0,2.0,Convertible,3993.0,Automatic,2015.0,Bentley,Continental,1,0,0,0
7365,49995,15127.0,2.0,Convertible,5700.0,Manual,2000.0,AC,Cobra,0,0,0,0
7366,21891,999.0,2.0,Convertible,1998.0,Manual,2019.0,Mini,Convertible,0,1,0,0
7367,3995,51949.0,2.0,Convertible,1895.0,Manual,1999.0,BMW,Z3,1,0,0,0
7368,13995,710.0,2.0,Convertible,3387.0,Manual,2007.0,Porsche,Boxster,1,1,0,0
7369,12750,66000.0,2.0,Convertible,2979.0,Automatic,2010.0,BMW,3,1,0,0,0
7370,3995,113142.0,2.0,Convertible,2400.0,Automatic,2008.0,Volvo,Corvette-C70,0,0,1,0
7371,31977,32000.0,2.0,Convertible,3000.0,Automatic,2015.0,BMW,4,1,0,0,0
7372,19995,25159.0,2.0,Convertible,1984.0,Manual,2016.0,Audi,A5,1,0,0,0
7373,6995,38117.0,2.0,Convertible,1999.0,Manual,2010.0,Mazda,MX-5,0,0,0,0
7374,32990,1000.0,2.0,Convertible,1984.0,Manual,2019.0,Audi,A5,1,1,0,0
7375,29495,20400.0,2.0,Convertible,3000.0,Automatic,2014.0,BMW,4,1,0,0,0
7376,1195,123456.0,2.0,Convertible,2393.0,Manual,2005.0,Audi,A4,1,0,1,0
7377,13495,31000.0,2.0,Convertible,1998.0,Manual,2016.0,Mini,Convertible,0,0,0,0
7378,33890,23485.0,2.0,Convertible,3000.0,Automatic,2016.0,Mercedes-Benz,C,1,0,0,0
7379,9875,66000.0,2.0,Convertible,4966.0,Automatic,2006.0,Mercedes-Benz,SL,1,0,0,0
7380,13499,20000.0,2.0,Convertible,2996.0,Automatic,2012.0,BMW,3,1,0,0,0
7381,3495,91000.0,2.0,Convertible,1798.0,Manual,2008.0,Audi,A3,1,0,0,0
7382,3995,93000.0,2.0,Convertible,1798.0,Manual,2008.0,Mazda,MX-5,0,0,0,0
7383,6370,20000.0,2.0,Convertible,875.0,Manual,2014.0,Fiat,500,0,0,0,0
7384,17990,8300.0,2.0,Convertible,1395.0,Manual,2016.0,Audi,A3,1,1,0,0
7385,18500,100.0,2.0,Convertible,1499.0,Manual,2019.0,Mini,Convertible,0,1,0,0
7386,10950,42000.0,2.0,Convertible,1798.0,Manual,2012.0,Audi,A5,1,0,0,0
7387,3490,125000.0,2.0,Convertible,1896.0,Manual,2009.0,Audi,A3,1,0,1,0
7388,32764,2767.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7389,28000,5494.0,2.0,Convertible,2998.0,Automatic,2019.0,BMW,2,1,1,0,0
7390,12900,59919.0,2.0,Convertible,1968.0,Manual,2015.0,Audi,A3,1,0,0,0
7391,15995,29100.0,2.0,Convertible,2143.0,Automatic,2016.0,Mercedes-Benz,SLC,1,0,0,0
7393,5995,49086.0,2.0,Convertible,1796.0,Automatic,2008.0,Mercedes-Benz,SLK,1,0,0,0
7394,35995,4966.0,2.0,Convertible,1988.0,Automatic,2017.0,Porsche,718,1,1,0,0
7395,38999,8561.0,4.0,Convertible,1995.0,Automatic,2019.0,Jeep,Wrangler,0,1,0,0
7396,9950,68000.0,2.0,Convertible,1995.0,Manual,2011.0,BMW,3,1,0,0,0
7397,5000,68000.0,2.0,Convertible,1968.0,Manual,2010.0,Volkswagen,EOS,0,0,0,0
7398,4468,72000.0,2.0,Convertible,1598.0,Manual,2013.0,Renault,Megane,0,0,0,0
7399,38790,3000.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,E,1,1,0,0
7400,4599,77594.0,2.0,Convertible,1598.0,Manual,2012.0,Mini,Convertible,0,0,0,0
7401,17991,36716.0,2.0,Convertible,3600.0,Automatic,2002.0,Porsche,911,1,0,0,0
7402,2495,100000.0,2.0,Convertible,1997.0,Manual,2007.0,Peugeot,307,0,0,0,0
7403,7890,33139.0,2.0,Convertible,1390.0,Manual,2012.0,Volkswagen,Golf,0,0,0,0
7404,16700,13847.0,2.0,Convertible,1496.0,Manual,2018.0,Mazda,MX-5,0,0,0,0
7405,8999,64500.0,2.0,Convertible,3724.0,Automatic,2003.0,Mercedes-Benz,SL,1,0,0,0
7406,16983,10691.0,2.0,Convertible,1995.0,Automatic,2016.0,BMW,2,1,0,0,0
7407,32995,79000.0,2.0,Convertible,2962.0,Automatic,1989.0,Mercedes-Benz,SL,1,0,0,0
7408,1990,60000.0,2.0,Convertible,1360.0,Manual,2008.0,Citroen,C3,0,0,0,0
7409,8994,28884.0,2.0,Convertible,1995.0,Manual,2012.0,BMW,1,1,0,0,0
7410,4695,68400.0,2.0,Convertible,1598.0,Manual,2011.0,Mini,Hatch,0,0,0,0
7411,11995,72000.0,2.0,Convertible,4799.0,Automatic,2009.0,BMW,6,1,0,0,0
7412,20694,8600.0,2.0,Convertible,2000.0,Automatic,2018.0,BMW,2,1,1,0,0
7413,2495,70000.0,2.0,Convertible,1910.0,Manual,2007.0,Vauxhall,Astra,0,0,0,0
7414,82990,6700.0,2.0,Convertible,3982.0,Automatic,2018.0,Mercedes-Benz,AMG,1,1,0,0
7415,3990,79000.0,2.0,Convertible,1895.0,Manual,2001.0,BMW,Z3,1,0,0,0
7416,4495,53700.0,3.0,Convertible,1242.0,Manual,2014.0,Fiat,500,0,0,0,0
7417,6495,56000.0,2.0,Convertible,1796.0,Automatic,2008.0,Mercedes-Benz,SLK,1,0,0,0
7418,6475,67000.0,2.0,Convertible,1598.0,Manual,2012.0,Volkswagen,Golf,0,0,0,0
7419,1995,105000.0,2.0,Convertible,1998.0,Manual,2003.0,Saab,9-3,0,0,1,0
7420,12995,20665.0,2.0,Convertible,1798.0,Manual,2013.0,Audi,TT,1,0,0,0
7421,29000,9731.0,2.0,Convertible,1991.0,Automatic,2019.0,Mercedes-Benz,SLC,1,1,0,0
7422,1795,60000.0,2.0,Convertible,1587.0,Manual,2004.0,Peugeot,206,0,0,0,0
7423,4799,53049.0,2.0,Convertible,1200.0,Manual,2013.0,Fiat,500,0,0,0,0
7424,4290,56000.0,2.0,Convertible,3199.0,Manual,2005.0,Chrysler,Crossfire,0,0,0,0
7425,7500,73200.0,2.0,Convertible,2799.0,Automatic,1998.0,Mercedes-Benz,SL,1,0,0,0
7426,8495,41000.0,2.0,Convertible,2993.0,Automatic,2008.0,BMW,3,1,0,0,0
7427,7000,63000.0,2.0,Convertible,1390.0,Automatic,2012.0,Volkswagen,Golf,0,0,0,0
7428,21460,7578.0,2.0,Convertible,1995.0,Manual,2019.0,BMW,2,1,1,0,0
7429,29000,1500.0,2.0,Convertible,1498.0,Automatic,2020.0,Audi,A3,1,1,0,0
7430,24950,27632.0,2.0,Convertible,2993.0,Automatic,2016.0,BMW,4,1,0,0,0
7431,6995,53557.0,2.0,Convertible,1364.0,Manual,2013.0,Vauxhall,Cascada,0,0,0,0
7432,77899,7500.0,2.0,Convertible,3000.0,Automatic,2019.0,Porsche,911,1,1,0,0
7433,29950,63000.0,2.0,Convertible,5000.0,Automatic,2013.0,Jaguar,F-Type,1,0,0,0
7434,11695,10400.0,2.0,Convertible,1999.0,Manual,2013.0,Mazda,MX-5,0,0,0,0
7435,17599,17451.0,2.0,Convertible,1998.0,Manual,2016.0,Mini,Convertible,0,0,0,0
7436,2495,90630.0,2.0,Convertible,1298.0,Manual,2008.0,Daihatsu,Copen,0,0,0,0
7437,11750,34654.0,2.0,Convertible,1999.0,Manual,2013.0,Mazda,MX-5,0,0,0,0
7438,6989,83000.0,2.0,Convertible,1968.0,Manual,2013.0,Volkswagen,EOS,0,0,0,0
7439,13950,14078.0,2.0,Convertible,1499.0,Manual,2018.0,Mini,Convertible,0,0,0,0
7440,2500,82000.0,2.0,Convertible,1895.0,Automatic,1998.0,BMW,Z3,1,0,0,0
7441,6395,43516.0,2.0,Convertible,1995.0,Manual,2010.0,BMW,1,1,0,0,0
7442,32500,350.0,2.0,Convertible,1991.0,Automatic,2019.0,Mercedes-Benz,SLC,1,1,0,0
7443,33490,16000.0,2.0,Convertible,2000.0,Automatic,2017.0,Land-Rover,Range,1,0,0,0
7444,18750,25000.0,2.0,Convertible,3996.0,Automatic,2002.0,Jaguar,Xk8,1,0,0,0
7446,1799,36250.0,2.0,Convertible,1364.0,Manual,2006.0,Vauxhall,Tigra,0,0,0,0
7447,12989,10650.0,3.0,Convertible,1368.0,Manual,2017.0,Fiat,500,0,0,0,0
7448,18241,29322.0,2.0,Convertible,1995.0,Automatic,2017.0,BMW,4,1,0,0,0
7449,27998,9292.0,2.0,Convertible,1950.0,Automatic,2018.0,Mercedes-Benz,C,1,1,0,0
7450,17495,29972.0,2.0,Convertible,2100.0,Automatic,2015.0,Mercedes-Benz,SLK,1,0,0,0
7451,5498,89599.0,2.0,Convertible,1598.0,Manual,2011.0,Volkswagen,Golf,0,0,0,0
7452,8498,37998.0,2.0,Convertible,875.0,Manual,2015.0,Fiat,500,0,0,0,0
7453,4395,83000.0,2.0,Convertible,1598.0,Manual,2009.0,Mini,Convertible,0,0,0,0
7454,5995,82000.0,2.0,Convertible,1796.0,Automatic,2008.0,Mercedes-Benz,SLK,1,0,0,0
7455,39995,27500.0,2.0,Convertible,5900.0,Automatic,2006.0,Aston-Martin,DB9,1,0,0,0
7456,5595,92272.0,2.0,Convertible,1796.0,Automatic,2008.0,Mercedes-Benz,SLK,1,0,0,0
7457,14495,54000.0,2.0,Convertible,3498.0,Automatic,2012.0,Mercedes-Benz,SLK,1,0,0,0
7458,25931,7748.0,2.0,Convertible,1995.0,Automatic,2019.0,BMW,4,1,1,0,0
7459,3000,82000.0,2.0,Convertible,1995.0,Manual,2006.0,BMW,3,1,0,0,0
7460,21650,13425.0,2.0,Convertible,2100.0,Automatic,2017.0,Mercedes-Benz,SLC,1,0,0,0
7461,3250,92000.0,2.0,Convertible,1984.0,Automatic,2008.0,Volkswagen,EOS,0,0,0,0
7462,21450,13737.0,2.0,Convertible,2100.0,Automatic,2016.0,Mercedes-Benz,SLC,1,0,0,0
7463,66990,12300.0,2.0,Convertible,2981.0,Automatic,2016.0,Porsche,911,1,0,0,0
7464,36490,12000.0,2.0,Convertible,2000.0,Automatic,2018.0,Jaguar,F-Type,1,0,0,0
7465,11490,22145.0,2.0,Convertible,1796.0,Automatic,2011.0,Mercedes-Benz,SLK,1,0,0,0
7466,7250,53000.0,2.0,Convertible,1998.0,Automatic,2010.0,Saab,9-3,0,0,0,0
7467,99950,5320.0,2.0,Convertible,3993.0,Automatic,2017.0,Bentley,Continental,1,1,0,0
7468,19500,29000.0,2.0,Convertible,2143.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
7469,29999,15000.0,2.0,Convertible,2996.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
7470,3995,95000.0,2.0,Convertible,1968.0,Manual,2010.0,Volkswagen,EOS,0,0,0,0
7471,82500,12422.0,2.0,Convertible,5200.0,Automatic,2017.0,Audi,R8,1,0,0,0
7472,25500,39.0,2.0,Convertible,1995.0,Automatic,2019.0,BMW,4,1,1,0,0
7473,6500,70821.0,2.0,Convertible,3189.0,Manual,2007.0,Audi,TT,1,0,0,0
7474,3450,70000.0,2.0,Convertible,1597.0,Manual,1990.0,Ford,Escort,0,0,0,0
7475,9495,87000.0,2.0,Convertible,2987.0,Automatic,2011.0,Mercedes-Benz,E,1,0,0,0
7476,5275,57660.0,2.0,Convertible,1242.0,Manual,2015.0,Fiat,500,0,0,0,0
7477,85948,13000.0,2.0,Convertible,5204.0,Automatic,2017.0,Audi,R8,1,0,0,0
7478,12000,45817.0,2.0,Convertible,2967.0,Automatic,2012.0,Audi,A5,1,0,0,0
7480,8599,64592.0,2.0,Convertible,1798.0,Manual,2012.0,Audi,A5,1,0,0,0
7481,4495,93000.0,2.0,Convertible,1986.0,Automatic,2007.0,Audi,A4,1,0,0,0
7482,1795,122438.0,2.0,Convertible,1998.0,Automatic,2006.0,Saab,9-3,0,0,1,0
7483,6050,79662.0,2.0,Convertible,1796.0,Automatic,2009.0,Mercedes-Benz,SLK,1,0,0,0
7484,13500,81500.0,2.0,Convertible,2995.0,Manual,2010.0,Audi,S5,1,0,0,0
7485,22495,39918.0,2.0,Convertible,2993.0,Automatic,2016.0,BMW,6,1,0,0,0
7486,2995,111000.0,2.0,Convertible,2979.0,Automatic,2003.0,BMW,3,1,0,1,0
7487,7995,80000.0,2.0,Convertible,1968.0,Manual,2011.0,Audi,A5,1,0,0,0
7488,12999,1001.0,2.0,Convertible,875.0,Manual,2020.0,Fiat,500,0,1,0,0
7489,6990,25860.0,5.0,Convertible,1199.0,Manual,2015.0,Peugeot,108,0,0,0,0
7490,2385,104000.0,2.0,Convertible,1995.0,Manual,2002.0,BMW,3,1,0,1,0
7491,107900,3688.0,2.0,Convertible,2981.0,Manual,2019.0,Porsche,911,1,1,0,0
7492,9990,1901.0,2.0,Convertible,1242.0,Manual,2018.0,Fiat,500,0,1,0,0
7493,4490,79819.0,2.0,Convertible,2500.0,Manual,1997.0,Porsche,Boxster,1,0,0,0
7494,17500,46550.0,2.0,Convertible,1968.0,Automatic,2016.0,Audi,A3,1,0,0,0
7495,9999,117000.0,2.0,Convertible,2199.0,Automatic,1996.0,Mercedes-Benz,E,1,0,1,0
7496,1395,98000.0,2.0,Convertible,1364.0,Manual,2007.0,Vauxhall,Tigra,0,0,0,0
7497,4300,63000.0,2.0,Convertible,1598.0,Manual,2010.0,Mini,Convertible,0,0,0,0
7498,3950,91504.0,2.0,Convertible,1595.0,Manual,2007.0,Volkswagen,Beetle,0,0,0,0
7499,5989,106000.0,2.0,Convertible,2979.0,Automatic,2008.0,BMW,3,1,0,1,0
7500,14500,18000.0,3.0,Convertible,1998.0,Manual,2017.0,Mini,Convertible,0,0,0,0
7501,26725,49.0,2.0,Convertible,1995.0,Automatic,2019.0,BMW,2,1,1,0,0
7503,2995,102006.0,2.0,Convertible,2171.0,Manual,2002.0,BMW,Z3,1,0,1,0
7505,3999,86332.0,2.0,Convertible,1598.0,Manual,2009.0,Mini,Hatch,0,0,0,0
7506,12250,25924.0,2.0,Convertible,1499.0,Manual,2017.0,Mini,Convertible,0,0,0,0
7507,9490,19932.0,2.0,Convertible,1400.0,Manual,2014.0,Volkswagen,Golf,0,0,0,0
7508,11299,47014.0,2.0,Convertible,2143.0,Automatic,2013.0,Mercedes-Benz,SLK,1,0,0,0
7509,29995,30000.0,2.0,Convertible,2995.0,Automatic,2015.0,Jaguar,F-Type,1,0,0,0
7510,42991,4000.0,2.0,Convertible,1950.0,Manual,2020.0,Mercedes-Benz,E,1,1,0,0
7511,144850,4286.0,2.0,Convertible,5935.0,Automatic,2017.0,Aston-Martin,Vanquish,1,1,0,0
7512,11950,29600.0,2.0,Convertible,1968.0,Manual,2015.0,Volkswagen,Beetle,0,0,0,0
7513,5990,175000.0,2.0,Convertible,2143.0,Automatic,2011.0,Mercedes-Benz,E,1,0,1,0
7514,33998,1558.0,2.0,Convertible,1497.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7515,17000,27000.0,2.0,Convertible,1968.0,Manual,2016.0,Audi,A5,1,0,0,0
7516,5000,103000.0,2.0,Convertible,2996.0,Automatic,2006.0,BMW,6,1,0,1,0
7517,39480,8120.0,2.0,Convertible,2000.0,Automatic,2019.0,Jaguar,F-Type,1,1,0,0
7518,4200,88445.0,2.0,Convertible,1995.0,Automatic,2008.0,BMW,1,1,0,0,0
7519,29950,6885.0,2.0,Convertible,1998.0,Automatic,2019.0,BMW,4,1,1,0,0
7520,2985,107000.0,2.0,Convertible,3199.0,Automatic,2004.0,Mercedes-Benz,CLK,1,0,1,0
7521,3250,69000.0,2.0,Convertible,1995.0,Manual,2003.0,BMW,3,1,0,0,0
7522,13500,21487.0,2.0,Convertible,1998.0,Manual,2016.0,Mazda,MX-5,0,0,0,0
7523,7990,56000.0,2.0,Convertible,1598.0,Manual,2012.0,Mini,Convertible,0,0,0,0
7524,3550,64000.0,2.0,Convertible,1598.0,Manual,2009.0,Mini,Convertible,0,0,0,0
7525,9995,66000.0,2.0,Convertible,1998.0,Manual,2011.0,Audi,A5,1,0,0,0
7526,2190,97000.0,2.0,Convertible,1598.0,Manual,2007.0,Mini,Convertible,0,0,0,0
7527,10211,48447.0,2.0,Convertible,2143.0,Automatic,2012.0,Mercedes-Benz,SLK,1,0,0,0
7528,21100,32946.0,2.0,Convertible,1984.0,Manual,2018.0,Audi,A5,1,0,0,0
7529,5995,49000.0,2.0,Convertible,1800.0,Manual,2009.0,Mg,MGF,0,0,0,0
7530,14500,30224.0,2.0,Convertible,1395.0,Manual,2015.0,Audi,A3,1,0,0,0
7531,9993,59019.0,2.0,Convertible,2687.0,Manual,2006.0,Porsche,Boxster,1,0,0,0
7532,6795,40000.0,2.0,Convertible,1798.0,Manual,2009.0,Audi,TT,1,0,0,0
7533,12490,31000.0,2.0,Convertible,1997.0,Manual,2014.0,BMW,Z4,1,0,0,0
7534,37800,23616.0,2.0,Convertible,5461.0,Automatic,2013.0,Mercedes-Benz,SL,1,0,0,0
7535,22595,102.0,2.0,Convertible,1499.0,Automatic,2019.0,Mini,Convertible,0,1,0,0
7536,3495,42000.0,2.0,Convertible,999.0,Automatic,2008.0,Smart,Fortwo,0,0,0,0
7537,16990,24658.0,2.0,Convertible,1968.0,Manual,2016.0,Audi,A3,1,0,0,0
7538,11690,9037.0,2.0,Convertible,1500.0,Manual,2016.0,Mini,Convertible,0,1,0,0
7539,14990,52000.0,2.0,Convertible,3999.0,Manual,2008.0,BMW,M3,1,0,0,0
7540,8995,18000.0,2.0,Convertible,1598.0,Manual,1997.0,Mazda,MX-5,0,0,0,0
7541,5995,91850.0,2.0,Convertible,2993.0,Manual,2009.0,BMW,3,1,0,0,0
7542,28950,42200.0,2.0,Convertible,4400.0,Automatic,2013.0,BMW,M6,1,0,0,0
7543,21999,15163.0,2.0,Convertible,2143.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
